"protein_id","n_valid","loess_corr","loess_mae_z","loess_converged","rank","EntrezGeneSymbol","TargetFullName","Target","UniProt"
"X5478.50",143,-0.020983096550974,1.31952882304801,TRUE,3732,"FOLH1","Glutamate carboxypeptidase 2","PSMA","Q04609"
"X13406.161",136,-0.0213797348168576,1.0830661602091,TRUE,3733,"CD300C","CMRF35-like molecule 6","CLM6","Q08708"
"X21875.31",136,-0.0214061296009581,1.03325004678817,TRUE,3734,"ZFAND3","AN1-type zinc finger protein 3","ZFAN3","Q9H8U3"
"X5882.34",145,-0.0214434466984493,0.943068396475487,TRUE,3735,"EEF1B2","Elongation factor 1-beta","EF-1-beta","P24534"
"X7185.29",146,-0.0216305643074479,1.28743329613401,TRUE,3736,"GP5","Platelet glycoprotein V","GPV","P40197"
"X11167.6",145,-0.0216619786509932,1.24026133840315,TRUE,3737,"MTMR1","Myotubularin-related protein 1","MTMR1","Q13613"
"X5610.32",146,-0.022266870798931,1.00921036111628,TRUE,3738,"FAM171A1","Protein FAM171A1","CJ038","Q5VUB5"
"X5854.60",145,-0.0224060248054752,1.28624142011497,TRUE,3739,"MAPT","Microtubule-associated protein tau","tau","P10636"
"X22445.2",145,-0.0224572025832968,1.14143253286839,TRUE,3740,"CABP5","Calcium-binding protein 5","CABP5","Q9NP86"
"X3322.52",146,-0.0227913416040323,1.1763948678787,TRUE,3741,"LRIG3","Leucine-rich repeats and immunoglobulin-like domains protein 3","LRIG3","Q6UXM1"
"X19207.119",141,-0.0234020781867457,1.1581488848775,TRUE,3742,"ADK","Adenosine kinase","ADK","P55263"
"X7778.104",146,-0.023763155154661,1.03651882423527,TRUE,3743,"CARD19","Caspase recruitment domain-containing protein 19","BINCA","Q96LW7"
"X2700.56",145,-0.0239550896199861,1.1164603146337,TRUE,3744,"PROS1","Vitamin K-dependent protein S","Protein S","P07225"
"X12478.15",146,-0.0240176777512543,1.21488491689321,TRUE,3745,"RPL30","60S ribosomal protein L30","RL30","P62888"
"X8832.55",142,-0.0241478463524638,1.14040325038964,TRUE,3746,"BST2","Bone marrow stromal antigen 2","BST-2","Q10589"
"X6546.41",144,-0.024636501572564,1.06864991848368,TRUE,3747,"DKK2","Dickkopf-related protein 2","DKK2","Q9UBU2"
"X3365.7",144,-0.0246566973409996,1.0005335979766,TRUE,3748,"DKK4","Dickkopf-related protein 4","Dkk-4","Q9UBT3"
"X13053.6",145,-0.0248468111323477,1.15960022052786,TRUE,3749,"SLC6A14","Sodium- and chloride-dependent neutral and basic amino acid transporter B(0+)","S6A14","Q9UN76"
"X25466.84",144,-0.0253681221399819,1.21218891172479,TRUE,3750,"KMO","Kynurenine 3-monooxygenase","KMO","O15229"
"X20553.2",144,-0.0253739981832651,1.30202425994807,TRUE,3751,"PIK3IP1","Phosphoinositide-3-kinase-interacting protein 1","P3IP1","Q96FE7"
"X9287.6",145,-0.0254353055110485,0.954148912188266,TRUE,3752,"SPR","Sepiapterin reductase","SPRE","P35270"
"X18184.28",137,-0.0255172767880064,1.0497910700335,TRUE,3753,"GMPS","GMP synthase [glutamine-hydrolyzing]","GUAA","P49915"
"X7986.98",145,-0.0257659920399028,1.08923869325922,TRUE,3754,"NAALAD2","N-acetylated-alpha-linked acidic dipeptidase 2","NALD2","Q9Y3Q0"
"X23253.5",145,-0.0259530384837206,0.979230168638572,TRUE,3755,"COMTD1","Catechol O-methyltransferase domain-containing protein 1","CMTD1","Q86VU5"
"X9893.27",146,-0.0260731405388938,1.21201237761649,TRUE,3756,"OAZ1","Ornithine decarboxylase antizyme 1","Ornithine decarboxylase antizyme","P54368"
"X24922.19",145,-0.0263230931848915,0.955411196506716,TRUE,3757,"NHLRC2","NHL repeat-containing protein 2","NHLC2","Q8NBF2"
"X12743.18",144,-0.0266381294024257,1.21045884346943,TRUE,3758,"BAG5","BAG family molecular chaperone regulator 5","BAG5","Q9UL15"
"X12573.80",144,-0.026728618110347,0.891277645736283,TRUE,3759,"TRIM3","Tripartite motif-containing protein 3","TRIM3","O75382"
"X15372.43",146,-0.0270256720746291,0.93224579209414,TRUE,3760,"BRD2","Bromodomain-containing protein 2","BRD2","P25440"
"X13986.6",144,-0.0276731632616149,0.821347486446968,TRUE,3761,"LANCL1","LanC-like protein 1","LANC1","O43813"
"X7695.106",146,-0.0281980185801495,1.20080416531941,TRUE,3762,"SQSTM1","Sequestosome-1","SQSTM","Q13501"
"X22974.25",146,-0.0283677003112117,1.29979755673963,TRUE,3763,"H2BC21","Histone H2B type 2-E","H2B2E","Q16778"
"X2743.5",146,-0.0288073302507819,1.07816542429015,TRUE,3764,"SHH","Sonic hedgehog protein","Sonic Hedgehog","Q15465"
"X5649.83",146,-0.0290040068026949,1.06308461816359,TRUE,3765,"PSG4","Pregnancy-specific beta-1-glycoprotein 4","PSG4","Q00888"
"X17176.13",143,-0.0291013488693753,1.10333434540452,TRUE,3766,"PSIP1","PC4 and SFRS1-interacting protein","PSIP1","O75475"
"X9487.60",146,-0.0291814013397144,1.33828297351274,TRUE,3767,"GHRH","Somatoliberin","Growth hormone-releasing factor","P01286"
"X3440.7",146,-0.0294783443690732,1.07005507977881,TRUE,3768,"GZMA","Granzyme A","granzyme A","P12544"
"X11336.9",146,-0.0298292770401336,1.02092284672962,TRUE,3769,"FANCF","Fanconi anemia group F protein","FANCF","Q9NPI8"
"X18162.167",146,-0.0301879225171513,1.02504138326062,TRUE,3770,"IRAK4","Interleukin-1 receptor-associated kinase 4","IRAK4","Q9NWZ3"
"X8464.31",144,-0.0302154572110138,1.15201983191219,TRUE,3771,"RSPO4","R-spondin-4","RSPO4","Q2I0M5"
"X7761.125",145,-0.0307007615647015,1.01833474965717,TRUE,3772,"CHKB","Choline/ethanolamine kinase","CHKB","Q9Y259"
"X3651.50",146,-0.0307085369192739,1.26024992054721,TRUE,3773,"KDR","Vascular endothelial growth factor receptor 2","VEGF sR2","P35968"
"X5682.13",146,-0.0308203726056558,0.993645958353445,TRUE,3774,"VASN","Vasorin","VASN","Q6EMK4"
"X6387.61",146,-0.0309090698741656,1.04020386810217,TRUE,3775,"DEFA5","Defensin-5","HD-5","Q01523"
"X15465.79",146,-0.0309553467099098,1.30785444935269,TRUE,3776,"CNPY4","Protein canopy homolog 4","CNPY4","Q8N129"
"X17210.2",145,-0.0309842077187899,1.03236018715209,TRUE,3777,"TCL1A","T-cell leukemia/lymphoma protein 1A","TCL1A","P56279"
"X11246.3",142,-0.0314599064858419,0.919398323525567,TRUE,3778,"BPIFB1","BPI fold-containing family B member 1","LPLC1","Q8TDL5"
"X8807.13",146,-0.0314721047090537,1.07298799158475,TRUE,3779,"SNX1","Sorting nexin-1","SNX1","Q13596"
"X17758.79",137,-0.0321871484781584,1.23630396783545,TRUE,3780,"DCXR","L-xylulose reductase","DCXR","Q7Z4W1"
"X21720.13",145,-0.032214379352563,0.737202849434731,TRUE,3781,"FUT11","Alpha-(1,3)-fucosyltransferase 11","FUT11","Q495W5"
"X4890.10",145,-0.0324742044823772,0.856279322750327,TRUE,3782,"POMC","Corticotropin","ACTH","P01189"
"X21691.27",146,-0.032548041140107,0.829684971451382,TRUE,3783,"LRFN3","Leucine-rich repeat and fibronectin type-III domain-containing protein 3","LRFN3","Q9BTN0"
"X9774.59",145,-0.0326966948997408,1.2011709359911,TRUE,3784,"RNF150","RING finger protein 150","RN150","Q9ULK6"
"X3613.62",146,-0.032829558557551,1.23287959752465,TRUE,3785,"FCN1","Ficolin-1","FCN1","O00602"
"X18898.36",145,-0.0332281564386566,0.939013200599912,TRUE,3786,"HDGFL1","Hepatoma-derived growth factor-like protein 1","HDGL1","Q5TGJ6"
"X3038.9",141,-0.0334828261637428,1.13981585705283,TRUE,3787,"CXCL11","C-X-C motif chemokine 11","I-TAC","O14625"
"X21141.9",145,-0.0337456400727508,0.991735014296843,TRUE,3788,"LRATD2","Protein FAM84B","FA84B","Q96KN1"
"X8620.56",142,-0.0342283735863925,1.23572149165953,TRUE,3789,"KLK14","Kallikrein-14","kallikrein 14","Q9P0G3"
"X11258.41",144,-0.0344135982347054,1.04384996593538,TRUE,3790,"MADCAM1","Mucosal addressin cell adhesion molecule 1","MAdCAM-1","Q13477"
"X21435.143",143,-0.0345455963291456,1.33291302382448,TRUE,3791,"SRPK2","Serine/threonine-protein kinase SRPK2","SRPK2","P78362"
"X4254.6",144,-0.0350004220308123,1.07190833715125,TRUE,3792,"NUDCD3","NudC domain-containing protein 3","NUDC3","Q8IVD9"
"X7944.1",145,-0.0350863034487917,1.01769217972712,TRUE,3793,"KIR3DL3","Killer cell immunoglobulin-like receptor 3DL3:Extracellular domain","KI3L3:ECD","Q8N743"
"X5756.66",146,-0.0352668052400804,0.790819076910182,TRUE,3794,"PAPPA2","Pappalysin-2","PAPP2","Q9BXP8"
"X17202.37",145,-0.0355921060401469,1.12873644482659,TRUE,3795,"PDCD4","Programmed cell death protein 4","PDCD4","Q53EL6"
"X10780.10",145,-0.0357752350733122,1.03228845839397,TRUE,3796,"RAB3D","Ras-related protein Rab-3D","RAB3D","O95716"
"X20946.41",144,-0.0362240929909143,1.24439010313568,TRUE,3797,"GTSF1","Gametocyte-specific factor 1","GTSF1","Q8WW33"
"X23691.2",144,-0.0362825918318951,1.0351240178202,TRUE,3798,"TTLL12","Tubulin--tyrosine ligase-like protein 12","TTL12","Q14166"
"X19148.58",141,-0.0367238592698042,1.31157467088896,TRUE,3799,"TIMM8A","Mitochondrial import inner membrane translocase subunit Tim8 A","TIM8A","O60220"
"X22485.1",146,-0.0369559097447447,1.31802120463245,TRUE,3800,"KCTD7","BTB/POZ domain-containing protein KCTD7","KCTD7","Q96MP8"
"X14208.3",146,-0.038313363593242,1.117213966004,TRUE,3801,"RBP7","Retinoid-binding protein 7","RET7","Q96R05"
"X24463.1",146,-0.0384251992796239,0.90516077219794,TRUE,3802,"NDRG2","Protein NDRG2","NDRG2","Q9UN36"
"X10738.11",146,-0.0384521941004747,1.14131495685691,TRUE,3803,"FBLN5","Fibulin-5","fibulin 5","Q9UBX5"
"X21999.61",146,-0.0390190853383415,1.30567663305357,TRUE,3804,"NUCB2","Nucleobindin-2","NUCB2","P80303"
"X9168.31",142,-0.0391514564693899,1.31077617119163,TRUE,3805,"CCL26","C-C motif chemokine 26","Eotaxin-3","Q9Y258"
"X17513.11",146,-0.0391926234723824,1.19342495919734,TRUE,3806,"ANXA11","Annexin A11","ANX11","P50995"
"X23178.95",146,-0.0391926234723824,1.13895799094583,TRUE,3807,"HNMT","Histamine N-methyltransferase","HNMT","P50135"
"X5099.14",143,-0.0392019651259909,0.967094271748627,TRUE,3808,"LAG3","Lymphocyte activation gene 3 protein","LAG-3","P18627"
"X7809.22",146,-0.0392311875021692,1.06591849890816,TRUE,3809,"SPATA9","Spermatogenesis-associated protein 9","SPAT9","Q9BWV2"
"X8032.23",143,-0.0393451302372446,1.27325715317739,TRUE,3810,"MCCD1","Mitochondrial coiled-coil domain protein 1","MCCD1","P59942"
"X8811.24",145,-0.0396981304400887,1.31950073776137,TRUE,3811,"BAMBI","BMP and activin membrane-bound inhibitor homolog:Extracellular domain","BAMBI:ECD","Q13145"
"X17766.5",146,-0.0402107138587554,1.21349993176892,TRUE,3812,"NCF1","Neutrophil cytosol factor 1","NCF-1","P14598"
"X12861.13",146,-0.0402608470974783,0.988703404826524,TRUE,3813,"TMOD3","Tropomodulin-3","TMOD3","Q9NYL9"
"X14133.93",143,-0.0407553488830244,1.31396584127873,TRUE,3814,"IL1R2","Interleukin-1 receptor type 2","IL-1 sRII","P27930"
"X16612.28",146,-0.0409819944544925,1.33209835104727,TRUE,3815,"SDC3","Syndecan-3","SDC3","O75056"
"X10835.25",141,-0.0410609352756698,1.01652538878499,TRUE,3816,"A4GNT","Alpha-1,4-N-acetylglucosaminyltransferase","A4GCT","Q9UNA3"
"X8962.48",146,-0.0416645777817199,1.23833086776636,TRUE,3817,"RPS6KB1","Ribosomal protein S6 kinase beta-1","KS6B1","P23443"
"X14309.8",143,-0.0420030453644382,1.28156047021902,TRUE,3818,"HNRNPH1","Heterogeneous nuclear ribonucleoprotein H","HNRH1","P31943"
"X15558.63",140,-0.0421680159906925,0.911786948297095,TRUE,3819,"ENPEP","Glutamyl aminopeptidase","AMPE","Q07075"
"X9366.54",145,-0.0422433188395242,1.2832506276526,TRUE,3820,"IL21R","Interleukin-21 receptor","IL-21 sR","Q9HBE5"
"X11542.11",146,-0.0422970278702243,1.0220338799691,TRUE,3821,"TMEM230","Transmembrane protein 230","TM230","Q96A57"
"X23632.22",146,-0.0423201662880964,1.2415506733282,TRUE,3822,"SLFNL1","Schlafen-like protein 1","SLNL1","Q499Z3"
"X12563.2",146,-0.0424628531983078,1.21508523620762,TRUE,3823,"TNFAIP8","Tumor necrosis factor alpha-induced protein 8","TFIP8","O95379"
"X4775.34",146,-0.0426903809740503,1.1764099281963,TRUE,3824,"GSN","Gelsolin","Gelsolin","P06396"
"X6107.3",145,-0.0429615224117976,0.967191795484971,TRUE,3825,"CELA1","Chymotrypsin-like elastase family member 1","ELA1","Q9UNI1"
"X23416.47",146,-0.0433536822863842,1.07840230490493,TRUE,3826,"SNX15","Sorting nexin-15","Sorting nexin-15","Q9NRS6"
"X23275.9",146,-0.0436891893455299,0.920570047373153,TRUE,3827,"SSPN","Sarcospan","SSPN","Q14714"
"X7852.9",145,-0.0437805343736837,1.3283693927223,TRUE,3828,"MTIF3","Translation initiation factor IF-3, mitochondrial","IF3M","Q9H2K0"
"X3431.54",143,-0.0438827986160419,1.12402754847211,TRUE,3829,"EPHA1","Ephrin type-A receptor 1","EphA1","P21709"
"X4718.5",146,-0.0441211064791426,0.93357116865571,TRUE,3830,"PPIB","Peptidyl-prolyl cis-trans isomerase B","PPIB","P23284"
"X18185.118",134,-0.044437904649794,1.13182784025844,TRUE,3831,"ALDOB","Fructose-bisphosphate aldolase B","ALDOB","P05062"
"X13449.25",143,-0.0445168161642031,1.1913574244656,TRUE,3832,"SF3B4","Splicing factor 3B subunit 4","SF3B4","Q15427"
"X20442.12",144,-0.0448558463325522,1.24874173463593,TRUE,3833,"RCAN3","Calcipressin-3","RCAN3","Q9UKA8"
"X21746.13",144,-0.0448698238527316,1.3291076532557,TRUE,3834,"USP10","Ubiquitin carboxyl-terminal hydrolase 10","UBP10","Q14694"
"X9762.14",146,-0.045146909671473,1.08764503531946,TRUE,3835,"VASP","Vasodilator-stimulated phosphoprotein","VASP","P50552"
"X21319.196",146,-0.0453667246412581,1.34177558424812,TRUE,3836,"MRM1","rRNA methyltransferase 1, mitochondrial","MRM1","Q6IN84"
"X12557.18",140,-0.0456649863864499,1.23397219552037,TRUE,3837,"NOVA1","RNA-binding protein Nova-1","NOVA1","P51513"
"X4910.21",145,-0.0457882740131566,0.931183028446721,TRUE,3838,"PLA2G1B","Phospholipase A2","GIB","P04054"
"X13634.209",144,-0.0458547447411841,0.987839382672765,TRUE,3839,"PIR","Pirin","PIR","O00625"
"X16754.40",146,-0.0460763027893363,1.22771737869445,TRUE,3840,"CASK","Peripheral plasma membrane protein CASK","CSKP","O14936"
"X9076.25",145,-0.0473059820917145,1.16005407988523,TRUE,3841,"PENK","Proenkephalin-A","PENK","P01210"
"X14099.20",146,-0.0480045042786791,1.14586025825215,TRUE,3842,"PSMA4","Proteasome subunit alpha type-4","PSA4","P25789"
"X22545.20",146,-0.0480314990995299,1.3747769955069,TRUE,3843,"RALYL","RNA-binding Raly-like protein","RALYL","Q86SE5"
"X13615.60",146,-0.0481741860097413,1.1538606434018,TRUE,3844,"NCK2","Cytoplasmic protein NCK2","NCK2","O43639"
"X6294.11",146,-0.0485058366659082,1.23046317012921,TRUE,3845,"BAGE2","B melanoma antigen 2","BAGE2","Q86Y30"
"X13101.60",145,-0.0487389598707171,1.03803523143083,TRUE,3846,"SOST","Sclerostin","SOST","Q9BQB4"
"X24425.8",143,-0.0491690916030848,1.22356342221399,TRUE,3847,"MARS1","Methionyl-tRNA synthetase, cytoplasmic","SYMC","P56192"
"X3218.8",144,-0.0495686233528205,1.33225926014747,TRUE,3848,"FOLH1","Glutamate carboxypeptidase 2","PSMA","Q04609"
"X21114.18",144,-0.050352396436445,1.09005399118964,TRUE,3849,"DNAJC12","DnaJ homolog subfamily C member 12","DJC12","Q9UKB3"
"X19212.4",143,-0.0508702049460393,1.19581328828653,TRUE,3850,"DMBT1","Deleted in malignant brain tumors 1 protein","DMBT1","Q9UGM3"
"X12603.87",145,-0.0509396043170424,1.32378263081217,TRUE,3851,"PABPC4","Polyadenylate-binding protein 4","PABP4","Q13310"
"X4900.8",146,-0.0515678206309846,1.07936883328552,TRUE,3852,"C3","C3a anaphylatoxin","C3a","P01024"
"X3872.2",146,-0.0516256666756649,1.12946312178087,TRUE,3853,"TPT1","Translationally-controlled tumor protein","TCTP","P13693"
"X22771.6",145,-0.0520064641470141,1.29622984795812,TRUE,3854,"SAMD12","Sterile alpha motif domain-containing protein 12","SAM12","Q8N8I0"
"X12854.3",143,-0.0520954323637692,1.26066531183448,TRUE,3855,"TEAD3","Transcriptional enhancer factor TEF-5","TEAD3","Q99594"
"X12820.1",145,-0.0523332145746438,1.3399046213303,TRUE,3856,"GRAP","GRB2-related adapter protein","GRAP","Q13588"
"X8398.277",144,-0.0527417935103719,1.13761376291614,TRUE,3857,"RARRES1","Retinoic acid receptor responder protein 1","RAR-responsive protein TIG1","P49788"
"X20141.42",146,-0.0527941567782067,1.27941228379559,TRUE,3858,"TCEA2","Transcription elongation factor A protein 2","TCEA2","Q15560"
"X18901.26",146,-0.0534343196726685,0.935659203736598,TRUE,3859,"HSPA1B","Heat shock 70 kDa protein 1B","HS71B","P0DMV9"
"X16596.25",144,-0.0535336037010092,1.20056108012653,TRUE,3860,"GLRX3","Glutaredoxin-3","GLRX3","O76003"
"X5676.54",146,-0.053881662418196,1.22484963886551,TRUE,3861,"ASIP","Agouti-signaling protein","ASIP","P42127"
"X21939.6",142,-0.0542581395592535,0.938602495559919,TRUE,3862,"NAE1|UBA3","ULA1/UBA3","ULA1/ UBA3","Q13564|Q8TBC4"
"X23250.3",143,-0.0545601553056965,1.28173174022982,TRUE,3863,"TCEAL4","Transcription elongation factor A protein-like 4","TCAL4","Q96EI5"
"X13972.4",143,-0.0548699153290184,1.08883938443013,TRUE,3864,"HSD17B14","17-beta-hydroxysteroid dehydrogenase 14","DHB14","Q9BPX1"
"X24710.1",146,-0.0555167772811588,0.968276547957219,TRUE,3865,"MTUS2","Microtubule-associated tumor suppressor candidate 2","MTUS2","Q5JR59"
"X20514.8",144,-0.055601442940544,1.07396547290772,TRUE,3866,"BAMBI","BMP and activin membrane-bound inhibitor homolog:Extracellular domain","BAMBI:ECD","Q13145"
"X12848.9",146,-0.0557751562807307,0.772007330520724,TRUE,3867,"ARHGEF2","Rho guanine nucleotide exchange factor 2","ARHG2","Q92974"
"X20137.49",146,-0.0558214331164749,1.23630807267225,TRUE,3868,"HNRNPA1","Heterogeneous nuclear ribonucleoprotein A1","ROA1","P09651"
"X3514.49",140,-0.0558923354152452,1.06818144208952,TRUE,3869,"PRTN3","Myeloblastin","Proteinase-3","P24158"
"X5354.11",145,-0.0565691598774095,1.14678558441871,TRUE,3870,"KRT18","Keratin, type I cytoskeletal 18","Keratin 18","P05783"
"X12662.82",143,-0.0565830975105735,1.30997279112182,TRUE,3871,"ECH1","Delta(3,5)-Delta(2,4)-dienoyl-CoA isomerase, mitochondrial","ECH1","Q13011"
"X13632.10",142,-0.0570324992821949,1.06725677355701,TRUE,3872,"ZYX","Zyxin","Zyxin","Q15942"
"X13978.122",145,-0.0571045581684654,0.948267403961067,TRUE,3873,"TBX3","T-box transcription factor TBX3","Tbx3","O15119"
"X9851.9",142,-0.0574373462210728,1.34358853238393,TRUE,3874,"FABP4","Fatty acid-binding protein, adipocyte","FABPA","P15090"
"X24437.6",145,-0.0578053000494062,1.21582958008955,TRUE,3875,"YJEFN3","YjeF N-terminal domain-containing protein 3","YJEN3","A6XGL0"
"X19144.9",145,-0.0579273393657499,1.33715775426724,TRUE,3876,"TCF4","Transcription factor 4","ITF2","P15884"
"X22585.5",143,-0.0579604266793625,0.966737606160644,TRUE,3877,"FZD4","Frizzled-4","FZD4","Q9ULV1"
"X4988.49",145,-0.0580139479128324,0.873504111698495,TRUE,3878,"FGFR4","Fibroblast growth factor receptor 4","FGFR4","P22455"
"X3516.60",146,-0.0581661261275158,1.24891594511779,TRUE,3879,"CXCL12","Stromal cell-derived factor 1","SDF-1","P48061"
"X8696.15",145,-0.0582383427848191,1.35135440654916,TRUE,3880,"GAL3ST1","Galactosylceramide sulfotransferase","G3ST1","Q99999"
"X14120.2",145,-0.0583643188533029,1.04959521362019,TRUE,3881,"RNF43","E3 ubiquitin-protein ligase RNF43","RNF43","Q68DV7"
"X24252.85",146,-0.0585787612462352,1.14423527309621,TRUE,3882,"C12orf65","Probable peptide chain release factor C12orf65, mitochondrial","CL065","Q9H3J6"
"X14056.4",145,-0.0587816145801552,1.16710155530495,TRUE,3883,"CGA","Glycoprotein hormones alpha chain","Glycoprotein hormones a-chain","P01215"
"X15419.15",146,-0.058948975932189,0.850385042899361,TRUE,3884,"MMP20","Matrix metalloproteinase-20","MMP20","O60882"
"X18295.102",144,-0.059192598011238,1.05618975045381,TRUE,3885,"GRHPR","Glyoxylate reductase/hydroxypyruvate reductase","GRHPR","Q9UBQ7"
"X24432.3",145,-0.0600177547521519,1.25961778589523,TRUE,3886,"GRIPAP1","GRIP1-associated protein 1","GRAP1","Q4V328"
"X20457.13",146,-0.0602755785568569,0.923255105499522,TRUE,3887,"COA4","Cytochrome c oxidase assembly factor 4 homolog, mitochondrial","COA4","Q9NYJ1"
"X21590.9",146,-0.0605879471981304,1.11066634064062,TRUE,3888,"ANKRA2","Ankyrin repeat family A protein 2","ANRA2","Q9H9E1"
"X4122.12",139,-0.0607459511637053,0.883279851386656,TRUE,3889,"DDR1","Epithelial discoidin domain-containing receptor 1","discoidin domain receptor 1","Q08345"
"X3350.53",144,-0.0614590032154341,1.22604771984355,TRUE,3890,"CAMK2A","Calcium/calmodulin-dependent protein kinase type II subunit alpha","CAMK2A","Q9UQM7"
"X5255.22",145,-0.0615609615910778,0.866935572860228,TRUE,3891,"PDE4D","cAMP-specific 3',5'-cyclic phosphodiesterase 4D","PDE4D","Q08499"
"X4125.52",145,-0.0629703188572396,1.3526624764688,TRUE,3892,"AGER","Advanced glycosylation end product-specific receptor, soluble","sRAGE","Q15109"
"X13041.47",144,-0.0630192486243805,0.859344991716555,TRUE,3893,"TRAF4","TNF receptor-associated factor 4","TRAF4","Q9BUZ4"
"X3379.29",146,-0.0631254603581056,1.11950813878835,TRUE,3894,"PRKCI","Protein kinase C iota type","KPCI","P41743"
"X24245.2",142,-0.0634869737798987,0.780270237607526,TRUE,3895,"KLC3","Kinesin light chain 3","KLC3","Q6P597"
"X11338.49",145,-0.0638658042571954,1.07827795068307,TRUE,3896,"BLK","Tyrosine-protein kinase BLK","BLK","P51451"
"X18297.8",146,-0.0640741354908623,1.09792742452577,TRUE,3897,"MRAS","Ras-related protein M-Ras","RASM","O14807"
"X15482.12",140,-0.0645468163974938,1.0672360799541,TRUE,3898,"A2ML1","Alpha-2-macroglobulin-like protein 1","A2ML1","A8K2U0"
"X22095.29",143,-0.064892529827744,1.22650202689577,TRUE,3899,"CBX2","Chromobox protein homolog 2","CBX2","Q14781"
"X9401.57",146,-0.0650806566682992,0.987224744419815,TRUE,3900,"TRABD2A","Metalloprotease TIKI1","CB089","Q86V40"
"X18400.52",143,-0.0651262056228196,1.11926680339549,TRUE,3901,"ALKBH2","DNA oxidative demethylase ALKBH2","ALKB2","Q6NS38"
"X18881.7",146,-0.0651269335040434,1.0840953933001,TRUE,3902,"ADGRE5","CD97 antigen","CD97","P48960"
"X6232.54",143,-0.0651368672493366,1.07594956379217,TRUE,3903,"CD86","T-lymphocyte activation antigen CD86","B7-2","P42081"
"X11602.12",143,-0.0654137714499136,1.3103952635198,TRUE,3904,"CPNE1","Copine-1:Von Willebrand factor type A domain","CPNE1:VWFA","Q99829"
"X12556.7",138,-0.0655788613208021,0.824496022274149,TRUE,3905,"UBE2C","Ubiquitin-conjugating enzyme E2 C","UBE2C","O00762"
"X4913.78",145,-0.0655921957825574,1.15418229127966,TRUE,3906,"CCL16","C-C motif chemokine 16","HCC-4","O15467"
"X5803.24",146,-0.0661758751142459,1.17154371295471,TRUE,3907,"C3","Complement C3d fragment","C3d","P01024"
"X24659.6",143,-0.0663350427560902,1.29367008201412,TRUE,3908,"DNAJB13","DnaJ homolog subfamily B member 13","DJB13","P59910"
"X4314.12",146,-0.0667427663521127,1.05741099886899,TRUE,3909,"DCTPP1","dCTP pyrophosphatase 1","XTP3A","Q9H773"
"X9884.8",144,-0.0668416419812136,0.907837086407438,TRUE,3910,"PPIL1","Peptidyl-prolyl cis-trans isomerase-like 1","PPIL1","Q9Y3C6"
"X12633.3",146,-0.0669394429040257,0.913772852633853,TRUE,3911,"PTPN9","Tyrosine-protein phosphatase non-receptor type 9","PTN9","P43378"
"X4499.21",146,-0.0674909085299777,1.13031335070467,TRUE,3912,"PDGFA","Platelet-derived growth factor subunit A","PDGF-AA","P04085"
"X18876.77",146,-0.0679228256635905,1.03114725472075,TRUE,3913,"CHST4","Carbohydrate sulfotransferase 4","CHST4","Q8NCG5"
"X24424.25",143,-0.0680098584641399,0.79111191988363,TRUE,3914,"TBC1D25","TBC1 domain family member 25","TBC25","Q3MII6"
"X3056.11",145,-0.0680999068958119,1.04377520693972,TRUE,3915,"KLRK1","NKG2-D type II integral membrane protein","NKG2D","P26718"
"X20574.8",145,-0.0684560482172453,1.19708198731448,TRUE,3916,"CD81","CD81 antigen","CD81","P60033"
"X6583.67",146,-0.0686208346027326,1.2269123457493,TRUE,3917,"SERPINA10","Protein Z-dependent protease inhibitor","protein Z inhibitor","Q9UK55"
"X2573.20",143,-0.0690296286871688,1.12933585717293,TRUE,3918,"IL6","Interleukin-6","IL-6","P05231"
"X19134.66",144,-0.0691709891417283,1.2841135133291,TRUE,3919,"POLR2K","DNA-directed RNA polymerases I, II, and III subunit RPABC4","RPAB4","P53803"
"X3168.8",146,-0.0692147206614502,0.960979339542604,TRUE,3920,"ADAMTS5","A disintegrin and metalloproteinase with thrombospondin motifs 5","ADAMTS-5","Q9UNA0"
"X15367.38",146,-0.0693304127508108,1.05074699130638,TRUE,3921,"BPIFB1","BPI fold-containing family B member 1","LPLC1","Q8TDL5"
"X23310.51",146,-0.0696157865712335,1.0113062836857,TRUE,3922,"RAB38","Ras-related protein Rab-38","RAB38","P57729"
"X2913.1",146,-0.0698548835559121,1.11326591831753,TRUE,3923,"CCL23","C-C motif chemokine 23","MPIF-1","P55773"
"X25256.153",146,-0.069966719242294,1.24888555977182,TRUE,3924,"EEF1A1","Elongation factor 1-alpha 1","EF-1-alpha-1","P68104"
"X12734.112",145,-0.0707217838211297,1.05208348018076,TRUE,3925,"KIF22","Kinesin-like protein KIF22","KIF22","Q14807"
"X4330.4",140,-0.0708081108506246,1.12037715954205,TRUE,3926,"KLK3","Prostate-specific antigen","PSA","P07288"
"X4355.13",145,-0.071032787240199,1.20018596732361,TRUE,3927,"DAPK2","Death-associated protein kinase 2","DAPK2","Q9UIK4"
"X10569.28",145,-0.0711094139368625,1.3266172595617,TRUE,3928,"MFAP2","Microfibrillar-associated protein 2","MFAP2","P55001"
"X2986.49",146,-0.0713048910758979,1.33522844854984,TRUE,3929,"CXCL3","Gro-gamma","Gro-g","P19876"
"X6992.67",146,-0.0714437215831305,1.31357688473912,TRUE,3930,"HBD","Hemoglobin subunit delta","HBD","P02042"
