"protein_id","n_valid","loess_corr","loess_corr_abs","loess_mae_z","loess_converged","effective_span","rank","EntrezGeneSymbol","TargetFullName","Target","UniProt"
"X13503.19",494,-0.806126022455446,0.806126022455446,1.67070612388575,TRUE,0.75,6407,"ARL6IP5","PRA1 family protein 3","PRAF3","O75915"
"X10753.31",479,-0.806162152393801,0.806162152393801,1.47908624854938,TRUE,0.75,6408,"ADAM7","Disintegrin and metalloproteinase domain-containing protein 7","ADAM7","Q9H2U9"
"X21638.5",491,-0.806199889778296,0.806199889778296,1.60372689566081,TRUE,0.75,6409,"PPIL3","Peptidyl-prolyl cis-trans isomerase-like 3","PPIL3","Q9H2H8"
"X23006.19",493,-0.806696317442541,0.806696317442541,1.55812857234823,TRUE,0.75,6410,"PIP4K2B","Phosphatidylinositol 5-phosphate 4-kinase type-2 beta","PI42B","P78356"
"X16081.38",490,-0.806699941490929,0.806699941490929,1.64663876134097,TRUE,0.75,6411,"AKR1B10","Aldo-keto reductase family 1 member B10","Aldose reductase-like","O60218"
"X13412.5",492,-0.806774948840776,0.806774948840776,1.79013970363714,TRUE,0.75,6412,"WFDC6","WAP four-disulfide core domain protein 6","WFDC6","Q9BQY6"
"X5478.50",483,-0.806860442862144,0.806860442862144,1.72047949833461,TRUE,0.75,6413,"FOLH1","Glutamate carboxypeptidase 2","PSMA","Q04609"
"X21403.39",492,-0.806955460646736,0.806955460646736,1.49123168711878,TRUE,0.75,6414,"TSC2","Tuberin","TSC2","P49815"
"X22777.46",494,-0.807080942045771,0.807080942045771,1.71037570923354,TRUE,0.75,6415,"SKP2","S-phase kinase-associated protein 2","SKP2","Q13309"
"X16828.8",454,-0.807133639601507,0.807133639601507,1.68940784703651,TRUE,0.75,6416,"COL6A1","Collagen alpha-1(VI) chain","Collagen a1(VI)","P12109"
"X15506.34",493,-0.807190669525082,0.807190669525082,1.71986102152134,TRUE,0.75,6417,"LRP12","Low-density lipoprotein receptor-related protein 12","LRP12","Q9Y561"
"X21510.24",491,-0.807259091860001,0.807259091860001,1.6635719800392,TRUE,0.75,6418,"GRK5","G protein-coupled receptor kinase 5","GRK5","P34947"
"X23545.6",493,-0.807483434174237,0.807483434174237,1.60682596502333,TRUE,0.75,6419,"NDEL1","Nuclear distribution protein nudE-like 1","NDEL1","Q9GZM8"
"X25298.53",489,-0.807499041048266,0.807499041048266,1.61418353407256,TRUE,0.75,6420,"KDM4C","Lysine-specific demethylase 4C","KDM4C","Q9H3R0"
"X24307.22",489,-0.807609421873188,0.807609421873188,1.54858581153027,TRUE,0.75,6421,"KDM8","Lysine-specific demethylase 8","KDM8","Q8N371"
"X12691.44",489,-0.807714704798093,0.807714704798093,1.55618225420886,TRUE,0.75,6422,"SHMT2","Serine hydroxymethyltransferase, mitochondrial","GLYM","P34897"
"X4455.89",484,-0.807731286762912,0.807731286762912,1.73543107740948,TRUE,0.75,6423,"MFGE8","Lactadherin","MFGM","Q08431"
"X9235.3",489,-0.807740064366689,0.807740064366689,1.67664350329884,TRUE,0.75,6424,"PLXDC1","Plexin domain-containing protein 1","PXDC1","Q8IUK5"
"X16807.35",491,-0.807880426228576,0.807880426228576,1.67552734094577,TRUE,0.75,6425,"TNNT3","Troponin T, fast skeletal muscle","TNNT3","P45378"
"X23225.26",487,-0.807957590493437,0.807957590493437,1.70109724595336,TRUE,0.75,6426,"TRIM62","E3 ubiquitin-protein ligase TRIM62","TRI62","Q9BVG3"
"X5754.76",493,-0.807986609229961,0.807986609229961,1.72041550905026,TRUE,0.75,6427,"INSL6","Insulin-like peptide INSL6","INSL6","Q9Y581"
"X15527.90",484,-0.808018440505861,0.808018440505861,1.62271439898375,TRUE,0.75,6428,"DLD","Dihydrolipoyl dehydrogenase, mitochondrial","DLDH","P09622"
"X4906.35",491,-0.808215339482006,0.808215339482006,1.63209071744646,TRUE,0.75,6429,"F5","Coagulation Factor V","Coagulation Factor V","P12259"
"X17172.19",482,-0.808606151678738,0.808606151678738,1.64922817363762,TRUE,0.75,6430,"STATH","Statherin","STAT","P02808"
"X21885.196",492,-0.808759661153886,0.808759661153886,1.61154959146166,TRUE,0.75,6431,"TIA1","Nucleolysin TIA-1 isoform p40","TIA1","P31483"
"X9794.17",490,-0.808798546861449,0.808798546861449,1.71095632709067,TRUE,0.75,6432,"COQ8B","AarF domain-containing protein kinase 4","ADCK4","Q96D53"
"X3758.68",480,-0.808984178491238,0.808984178491238,1.54071938606786,TRUE,0.75,6433,"PROC","Activated Protein C","Activated Protein C","P04070"
"X5006.71",494,-0.809112322632136,0.809112322632136,1.6664239323989,TRUE,0.75,6434,"MAPK13","Mitogen-activated protein kinase 13","MK13","O15264"
"X19253.82",494,-0.809303989609851,0.809303989609851,1.65633991068185,TRUE,0.75,6435,"RAB2B","Ras-related protein Rab-2B","RAB2B","Q8WUD1"
"X6895.1",494,-0.80938939955119,0.80938939955119,1.63227345559788,TRUE,0.75,6436,"TFRC","Transferrin receptor protein 1:Cytoplasmic domain","TR:CD","P02786"
"X12931.16",493,-0.809507866218451,0.809507866218451,1.50933871924741,TRUE,0.75,6437,"NR3C2","Mineralocorticoid receptor","MCR","P08235"
"X22363.31",490,-0.80957233876798,0.80957233876798,1.77187383561925,TRUE,0.75,6438,"ADAT1","tRNA-specific adenosine deaminase 1","ADAT1","Q9BUB4"
"X25102.23",495,-0.809613744250035,0.809613744250035,1.66196845867411,TRUE,0.75,6439,"ELP1","Elongator complex protein 1","ELP1","O95163"
"X13083.18",493,-0.80968701023913,0.80968701023913,1.6351969607848,TRUE,0.75,6440,"VARS1","Valine--tRNA ligase","SYVC","P26640"
"X24440.11",495,-0.809724956492168,0.809724956492168,1.64739332298069,TRUE,0.75,6441,"KCTD3","BTB/POZ domain-containing protein KCTD3","KCTD3","Q9Y597"
"X9837.60",488,-0.80991412180732,0.80991412180732,1.79685610368976,TRUE,0.75,6442,"NQO1","NAD(P)H dehydrogenase [quinone] 1","NAD(P)H dehydrogenase","P15559"
"X24955.116",494,-0.810401667146392,0.810401667146392,1.69447310258166,TRUE,0.75,6443,"ZHX2","Zinc fingers and homeoboxes protein 2","ZHX2","Q9Y6X8"
"X3889.64",493,-0.810425653152554,0.810425653152554,1.6351655704471,TRUE,0.75,6444,"LMNB1","Lamin-B1","Lamin-B1","P20700"
"X5748.20",493,-0.810526916703765,0.810526916703765,1.52393501564613,TRUE,0.75,6445,"ASAH1","Acid ceramidase","Acid ceramidase","Q13510"
"X17370.186",495,-0.810562907095925,0.810562907095925,1.59781190792447,TRUE,0.75,6446,"ABHD10","Mycophenolic acid acyl-glucuronide esterase, mitochondrial","ABHDA","Q9NUJ1"
"X12408.333",494,-0.810780033812566,0.810780033812566,1.69778679248485,TRUE,0.75,6447,"RAB22A","Ras-related protein Rab-22A","RB22A","Q9UL26"
"X14583.49",493,-0.81082733053521,0.81082733053521,1.7925819903651,TRUE,0.75,6448,"MSTN","Growth/differentiation factor 8","Myostatin","O14793"
"X18207.6",494,-0.810973166645248,0.810973166645248,1.65290197381512,TRUE,0.75,6449,"CHMP1B","Charged multivesicular body protein 1b","CHM1B","Q7LBR1"
"X13612.7",492,-0.811501160905936,0.811501160905936,1.74997625042149,TRUE,0.75,6450,"CYTIP","Cytohesin-interacting protein","CYTIP","O60759"
"X13405.61",478,-0.811561758842331,0.811561758842331,1.56274740267496,TRUE,0.75,6451,"SPINK2","Serine protease inhibitor Kazal-type 2","ISK2","P20155"
"X11568.2",489,-0.811733107820327,0.811733107820327,1.52459498940885,TRUE,0.75,6452,"FKBP1B","Peptidyl-prolyl cis-trans isomerase FKBP1B","FKB1B","P68106"
"X11262.39",464,-0.811870196295347,0.811870196295347,1.70954893471981,TRUE,0.75,6453,"TRABD","TraB domain-containing protein","TRABD","Q9H4I3"
"X20982.29",491,-0.812248073882614,0.812248073882614,1.6516848835395,TRUE,0.75,6454,"SNRNP25","U11/U12 small nuclear ribonucleoprotein 25 kDa protein","SNR25","Q9BV90"
"X8687.26",495,-0.81242689947096,0.81242689947096,1.72580430093833,TRUE,0.75,6455,"TMEM106B","Transmembrane protein 106B","T106B","Q9NUM4"
"X22128.8",489,-0.812426936977975,0.812426936977975,1.71574709565959,TRUE,0.75,6456,"ELK4","ETS domain-containing protein Elk-4","ELK4","P28324"
"X2616.23",495,-0.812649521841778,0.812649521841778,1.60540561752451,TRUE,0.75,6457,"ERBB2","Receptor tyrosine-protein kinase erbB-2","ERBB2","P04626"
"X23181.2",494,-0.812683838470362,0.812683838470362,1.60628927519315,TRUE,0.75,6458,"LTK","Leukocyte tyrosine kinase receptor","LTK","P29376"
"X9022.49",491,-0.812930017568843,0.812930017568843,1.585360927862,TRUE,0.75,6459,"DEFB132","Beta-defensin 132","DB132","Q7Z7B7"
"X24723.58",494,-0.812951379108903,0.812951379108903,1.58829023325272,TRUE,0.75,6460,"EIF2S2","Eukaryotic translation initiation factor 2 subunit 2","eIF-2-beta","P20042"
"X7142.5",495,-0.813023329538199,0.813023329538199,1.68541422537848,TRUE,0.75,6461,"CPN1","Carboxypeptidase N catalytic chain","CBPN","P15169"
"X7049.2",494,-0.813123337685292,0.813123337685292,1.71286584780248,TRUE,0.75,6462,"ADAM23","Disintegrin and metalloproteinase domain-containing protein 23","ADAM 23","O75077"
"X24486.1",490,-0.813169555585182,0.813169555585182,1.60553502667727,TRUE,0.75,6463,"BCL11A","B-cell lymphoma/leukemia 11A","B-cell CLL 11A","Q9H165"
"X4534.10",493,-0.813191570975239,0.813191570975239,1.70065313390862,TRUE,0.75,6464,"PRSS22","Brain-specific serine protease 4","BSSP4","Q9GZN4"
"X6283.60",491,-0.813543026284461,0.813543026284461,1.72886149473648,TRUE,0.75,6465,"MCEMP1","Mast cell-expressed membrane protein 1","MCEM1","Q8IX19"
"X10025.1",484,-0.813550147720704,0.813550147720704,1.71126878078909,TRUE,0.75,6466,"DLD","Dihydrolipoyl dehydrogenase, mitochondrial","DLDH","P09622"
"X24217.2",488,-0.813902615930859,0.813902615930859,1.63325994502991,TRUE,0.75,6467,"S100A8","Calgranulin A","Calgranulin A","P05109"
"X11651.24",493,-0.813953253130735,0.813953253130735,1.5494268176559,TRUE,0.75,6468,"AGO1","Protein argonaute-1","AGO1","Q9UL18"
"X8748.45",493,-0.814021179719648,0.814021179719648,1.68361821307786,TRUE,0.75,6469,"CD74","HLA class II histocompatibility antigen gamma chain","HG2A","P04233"
"X20401.19",495,-0.814299796740828,0.814299796740828,1.61498931364191,TRUE,0.75,6470,"BUD31","Protein BUD31 homolog","BUD31","P41223"
"X8315.5",489,-0.814393196685681,0.814393196685681,1.55193989403362,TRUE,0.75,6471,"DEFB119","Beta-defensin 119","DB119","Q8N690"
"X5740.17",494,-0.81455741627985,0.81455741627985,1.7193512458446,TRUE,0.75,6472,"ROBO1","Roundabout homolog 1","ROBO1","Q9Y6N7"
"X5759.10",494,-0.814883327841747,0.814883327841747,1.68273148519112,TRUE,0.75,6473,"EFNA3","Ephrin-A3","Ephrin-A3","P52797"
"X2848.2",493,-0.815074116776086,0.815074116776086,1.74419016005302,TRUE,0.75,6474,"WIF1","Wnt inhibitory factor 1","WIF-1","Q9Y5W5"
"X3420.21",495,-0.815148136388557,0.815148136388557,1.60641496453151,TRUE,0.75,6475,"CA13","Carbonic anhydrase 13","Carbonic anhydrase XIII","Q8N1Q1"
"X15384.15",495,-0.81553183841257,0.81553183841257,1.64453798995592,TRUE,0.75,6476,"KL","Klotho","KLOTHO","Q9UEF7"
"X5745.64",492,-0.81617660876868,0.81617660876868,1.58265142247035,TRUE,0.75,6477,"PI15","Peptidase inhibitor 15","PI15","O43692"
"X4880.21",493,-0.816179735850122,0.816179735850122,1.62214802242104,TRUE,0.75,6478,"GDF2","Growth/differentiation factor 2","GDF2","Q9UK05"
"X22496.21",487,-0.816286124097173,0.816286124097173,1.66719912708095,TRUE,0.75,6479,"LYRM1","LYR motif-containing protein 1","LYRM1","O43325"
"X7763.25",489,-0.816383793028546,0.816383793028546,1.59852209676448,TRUE,0.75,6480,"CDH11","Cadherin-11:Cytoplasmic domain","Cadherin-11:CD","P55287"
"X13947.371",492,-0.816557379444396,0.816557379444396,1.66481819064789,TRUE,0.75,6481,"NUDT12","Peroxisomal NADH pyrophosphatase NUDT12","NUD12","Q9BQG2"
"X6326.20",495,-0.816666618844083,0.816666618844083,1.67589112687082,TRUE,0.75,6482,"BMP4","Bone morphogenetic protein 4","BMP-4","P12644"
"X8376.25",484,-0.816998396517481,0.816998396517481,1.63042605090752,TRUE,0.75,6483,"LHB","Lutropin subunit beta","LSHB","P01229"
"X3852.19",492,-0.817350302040981,0.817350302040981,1.6198192768302,TRUE,0.75,6484,"DNAJB1","DnaJ homolog subfamily B member 1","HSP 40","P25685"
"X5062.60",489,-0.817550641534615,0.817550641534615,1.59808772122896,TRUE,0.75,6485,"CD226","CD226 antigen","CD226","Q15762"
"X11219.95",492,-0.81763420070259,0.81763420070259,1.59107710608092,TRUE,0.75,6486,"FGFBP3","Fibroblast growth factor-binding protein 3","FGFP3","Q8TAT2"
"X8250.2",495,-0.818334901419351,0.818334901419351,1.71914064239194,TRUE,0.75,6487,"PTPRJ","Receptor-type tyrosine-protein phosphatase eta","PTPRJ","Q12913"
"X21781.9",486,-0.818560746717784,0.818560746717784,1.65434462684662,TRUE,0.75,6488,"ACY3","Aspartoacylase-2","ACY3","Q96HD9"
"X9215.117",491,-0.818802667888784,0.818802667888784,1.64546686522545,TRUE,0.75,6489,"USP25","Ubiquitin carboxyl-terminal hydrolase 25","UBP25","Q9UHP3"
"X15637.38",495,-0.818839017410158,0.818839017410158,1.70687039626616,TRUE,0.75,6490,"SORCS3","VPS10 domain-containing receptor SorCS3","SORC3","Q9UPU3"
"X11110.4",492,-0.818888248476445,0.818888248476445,1.76242489713526,TRUE,0.75,6491,"TMEM119","Transmembrane protein 119","TM119","Q4V9L6"
"X20936.8",489,-0.819466879124901,0.819466879124901,1.62106445227836,TRUE,0.75,6492,"TATDN3","Putative deoxyribonuclease TATDN3","TATD3","Q17R31"
"X3591.51",493,-0.819948205209765,0.819948205209765,1.62275870649423,TRUE,0.75,6493,"CDH6","Cadherin-6","Cadherin-6","P55285"
"X7849.3",491,-0.820084716181732,0.820084716181732,1.65673647709988,TRUE,0.75,6494,"QPCT","Glutaminyl-peptide cyclotransferase","Glutaminyl cyclase","Q16769"
"X14057.68",488,-0.820668912245585,0.820668912245585,1.45574321455394,TRUE,0.75,6495,"TNFSF15","Tumor necrosis factor ligand superfamily member 15","TNFSF15","O95150"
"X16769.20",493,-0.820809252317864,0.820809252317864,1.58672623794223,TRUE,0.75,6496,"RAC3","Ras-related C3 botulinum toxin substrate 3","RAC3","P60763"
"X18321.38",495,-0.820876853120983,0.820876853120983,1.69364939685497,TRUE,0.75,6497,"MTHFD2","Bifunctional methylenetetrahydrofolate dehydrogenase/cyclohydrolase, mitochondrial","MTDC","P13995"
"X11302.237",494,-0.821638576620574,0.821638576620574,1.72111612931216,TRUE,0.75,6498,"TNR","Tenascin-R","TENR","Q92752"
"X23282.19",494,-0.822369819272365,0.822369819272365,1.67913468072583,TRUE,0.75,6499,"RAB37","Ras-related protein Rab-37","RAB37","Q96AX2"
"X15368.3",495,-0.822819406457098,0.822819406457098,1.77948535530977,TRUE,0.75,6500,"BMPER","BMP-binding endothelial regulator protein","BMPER","Q8N8U9"
"X22831.11",495,-0.823323522447904,0.823323522447904,1.58450484379014,TRUE,0.75,6501,"ZBP1","Z-DNA-binding protein 1","ZBP1","Q9H171"
"X7744.10",495,-0.823738292660556,0.823738292660556,1.63783352262276,TRUE,0.75,6502,"LRP12","Low-density lipoprotein receptor-related protein 12","LRP12","Q9Y561"
"X3635.76",492,-0.823967629677578,0.823967629677578,1.62827203259594,TRUE,0.75,6503,"OCIAD1","OCIA domain-containing protein 1","OCAD1","Q9NX40"
"X13476.16",494,-0.824206133011152,0.824206133011152,1.64418007547436,TRUE,0.75,6504,"KIN","DNA/RNA-binding protein KIN17","KIN17","O60870"
"X22974.25",495,-0.824268331789653,0.824268331789653,1.62468484584307,TRUE,0.75,6505,"H2BC21","Histone H2B type 2-E","H2B2E","Q16778"
"X18327.6",494,-0.824439584417963,0.824439584417963,1.64723201439812,TRUE,0.75,6506,"SNX5","Sorting nexin-5","SNX5","Q9Y5X3"
"X12656.1",493,-0.824919275956622,0.824919275956622,1.61893718982318,TRUE,0.75,6507,"KLC1","Kinesin light chain 1","KLC1","Q07866"
"X22847.18",495,-0.825035537951128,0.825035537951128,1.54497133036779,TRUE,0.75,6508,"STK4","Serine/threonine-protein kinase 4","STK4","Q13043"
"X5226.36",492,-0.825245531041568,0.825245531041568,1.65926956581306,TRUE,0.75,6509,"CSNK2A2|CSNK2B","Casein kinase II 2-alpha':2-beta heterotetramer","CK2-A2:B","P19784|P67870"
"X8459.10",495,-0.825310501314906,0.825310501314906,1.69296912159925,TRUE,0.75,6510,"BMP6","Bone morphogenetic protein 6","BMP-6","P22004"
"X11590.5",494,-0.825770986481836,0.825770986481836,1.59219233890906,TRUE,0.75,6511,"RBM23","Probable RNA-binding protein 23","RBM23","Q86U06"
"X5463.22",495,-0.825933547123368,0.825933547123368,1.78341918696194,TRUE,0.75,6512,"GAS1","Growth arrest-specific protein 1","GAS1","P54826"
"X2611.72",495,-0.826419655437957,0.826419655437957,1.69529430925993,TRUE,0.75,6513,"TYRO3","Tyrosine-protein kinase receptor TYRO3","Dtk","Q06418"
"X5061.27",494,-0.826564878201255,0.826564878201255,1.56308222035297,TRUE,0.75,6514,"ICOSLG","ICOS ligand","B7-H2","O75144"
"X2876.74",494,-0.827125119578883,0.827125119578883,1.645631449936,TRUE,0.75,6515,"TOP1","DNA topoisomerase 1","Topoisomerase I","P11387"
"X19295.32",492,-0.827147233986039,0.827147233986039,1.69199716687972,TRUE,0.75,6516,"PPP1CC","Serine/threonine-protein phosphatase PP1-gamma catalytic subunit","PP1G","P36873"
"X8225.86",495,-0.827299557990703,0.827299557990703,1.70310652234395,TRUE,0.75,6517,"EPHB2","Ephrin type-B receptor 2","EPHB2","P29323"
"X9316.67",494,-0.827605707494444,0.827605707494444,1.6769331841242,TRUE,0.75,6518,"WFDC1","WAP four-disulfide core domain protein 1","WFDC1","Q9HC57"
"X12334.25",493,-0.827670182950377,0.827670182950377,1.5613146073572,TRUE,0.75,6519,"SHMT1","Serine hydroxymethyltransferase, cytosolic","cSHMT","P34896"
"X12788.6",494,-0.828007273582277,0.828007273582277,1.74642876650229,TRUE,0.75,6520,"SGF29","SAGA-associated factor 29 homolog","SGF29","Q96ES7"
"X5229.90",495,-0.828101097468922,0.828101097468922,1.63990177917995,TRUE,0.75,6521,"IMPDH1","Inosine-5'-monophosphate dehydrogenase 1","IMDH1","P20839"
"X3221.54",495,-0.828719789773243,0.828719789773243,1.63770845648563,TRUE,0.75,6522,"SFRP1","Secreted frizzled-related protein 1","SARP-2","Q8N474"
"X8458.111",490,-0.828856763449129,0.828856763449129,1.54432326513146,TRUE,0.75,6523,"SNCA","Alpha-synuclein","a-Synuclein","P37840"
"X21883.17",494,-0.828985796216548,0.828985796216548,1.67262202887187,TRUE,0.75,6524,"BMP5","Bone morphogenetic protein 5","BMP-5","P22003"
"X12363.70",491,-0.829055048548395,0.829055048548395,1.68158456390941,TRUE,0.75,6525,"TRIB2","Tribbles homolog 2","TRIB2","Q92519"
"X4156.74",483,-0.829251092491712,0.829251092491712,1.622309278348,TRUE,0.75,6526,"TGFB2","Transforming growth factor beta-2","TGF-b2","P61812"
"X24948.79",494,-0.829609772170497,0.829609772170497,1.60398619328812,TRUE,0.75,6527,"PSPC1","Paraspeckle component 1","PSPC1","Q8WXF1"
"X24963.1",491,-0.829728275456894,0.829728275456894,1.55485863361681,TRUE,0.75,6528,"ARMC3","Armadillo repeat-containing protein 3","ARMC3","Q5W041"
"X2860.19",494,-0.830237579510015,0.830237579510015,1.63185091820323,TRUE,0.75,6529,"KPNA2","Importin subunit alpha-1","Karyopherin-a2","P52292"
"X11175.45",490,-0.830254788927134,0.830254788927134,1.67646968818826,TRUE,0.75,6530,"LPCAT2","Lysophosphatidylcholine acyltransferase 2","PCAT2","Q7L5N7"
"X4392.54",495,-0.830650469916247,0.830650469916247,1.74164815445975,TRUE,0.75,6531,"FGF12","Fibroblast growth factor 12","FGF-12","P61328"
"X20939.113",494,-0.830908142513142,0.830908142513142,1.60554507032477,TRUE,0.75,6532,"NHP2","H/ACA ribonucleoprotein complex subunit 2","NHP2","Q9NX24"
"X23529.11",488,-0.831159725288547,0.831159725288547,1.78669897727082,TRUE,0.75,6533,"STARD7","StAR-related lipid transfer protein 7, mitochondrial","STAR7","Q9NQZ5"
"X20591.48",494,-0.831293167234556,0.831293167234556,1.71435063323921,TRUE,0.75,6534,"GLDN","Gliomedin","GLDN","Q6ZMI3"
"X6379.62",495,-0.831413421516858,0.831413421516858,1.76520149767977,TRUE,0.75,6535,"ADAMTSL2","ADAMTS-like protein 2","ATL2","Q86TH1"
"X16070.7",491,-0.83147842727595,0.83147842727595,1.74194532772206,TRUE,0.75,6536,"WIF1","Wnt inhibitory factor 1","WIF-1","Q9Y5W5"
"X5837.49",494,-0.832276717390171,0.832276717390171,1.79388473083427,TRUE,0.75,6537,"LIFR","Leukemia inhibitory factor receptor","LIF sR","P42702"
"X9180.6",494,-0.832666512039516,0.832666512039516,1.72691819137508,TRUE,0.75,6538,"IFNGR2","Interferon gamma receptor 2:Extracellular domain","INGR2:ECD","P38484"
"X9182.3",494,-0.832835739179169,0.832835739179169,1.76355625286795,TRUE,0.75,6539,"LRP1","Low-density lipoprotein receptor-related protein 1, soluble:Extracellular domain, LDL receptor class A domains 11-20","sLRP1:ECD","Q07954"
"X2974.61",489,-0.833278212277659,0.833278212277659,1.44331713682655,TRUE,0.75,6540,"CNTN1","Contactin-1","contactin-1","Q12860"
"X22403.13",495,-0.833321740479505,0.833321740479505,1.62534776130698,TRUE,0.75,6541,"H2BC12","Histone H2B type 1-K","H2B1K","O60814"
"X19437.61",494,-0.833382027618071,0.833382027618071,1.70379047725413,TRUE,0.75,6542,"VEGFA","Isoform L-VEGF165","L-VEGF165","P15692"
"X6527.1",489,-0.833966228389342,0.833966228389342,1.78479016464956,TRUE,0.75,6543,"TRIL","TLR4 interactor with leucine rich repeats:Extracellular domain","TRIL:ECD","Q7L0X0"
"X20586.18",495,-0.834006329005587,0.834006329005587,1.72270606681933,TRUE,0.75,6544,"CNTN3","Contactin-3","CNTN3","Q9P232"
"X9829.91",486,-0.834094795820113,0.834094795820113,1.76341170743982,TRUE,0.75,6545,"SULT2A1","Bile salt sulfotransferase","SULT 2A1","Q06520"
"X22468.54",495,-0.834273970566948,0.834273970566948,1.63376082264713,TRUE,0.75,6546,"H2AC11","Histone H2A type 1","Histone H2A type 1","P0C0S8"
"X7753.21",489,-0.83442016128846,0.83442016128846,1.60894342434147,TRUE,0.75,6547,"HTATIP2","Oxidoreductase HTATIP2","HTAI2","Q9BUP3"
"X5703.26",495,-0.834724261415655,0.834724261415655,1.66259097502659,TRUE,0.75,6548,"OLFM1","Noelin","NOE1","Q99784"
"X18823.52",495,-0.834983195968734,0.834983195968734,1.63778523377874,TRUE,0.75,6549,"H2BU1","Histone H2B type 3-B","H2B3B","Q8N257"
"X6547.83",494,-0.835399729435667,0.835399729435667,1.55315393967518,TRUE,0.75,6550,"TMPRSS11D","Transmembrane protease serine 11D","TM11D","O60235"
"X7775.15",483,-0.836175043011185,0.836175043011185,1.71619034271136,TRUE,0.75,6551,"KLK11","Kallikrein-11","Kallikrein 11","Q9UBX7"
"X12554.10",476,-0.836360029166305,0.836360029166305,1.63898461544734,TRUE,0.75,6552,"RAD51D","DNA repair protein RAD51 homolog 4","RA51D","O75771"
"X8866.53",494,-0.836518702736473,0.836518702736473,1.70377337275298,TRUE,0.75,6553,"QPCTL","Glutaminyl-peptide cyclotransferase-like protein","QPCTL","Q9NXS2"
"X12378.71",492,-0.836602075764047,0.836602075764047,1.66480350648204,TRUE,0.75,6554,"TAPBP","Tapasin","TPSN","O15533"
"X6545.58",492,-0.836781744590058,0.836781744590058,1.72059114566847,TRUE,0.75,6555,"PRNP","Major prion protein","PRIO","P04156"
"X2603.61",494,-0.837053950167677,0.837053950167677,1.65161407554079,TRUE,0.75,6556,"CD80","T-lymphocyte activation antigen CD80","B7","P33681"
"X14143.8",495,-0.837376139096832,0.837376139096832,1.64354119497193,TRUE,0.75,6557,"H2BC21","Histone H2B type 2-E","H2B2E","Q16778"
"X20561.15",494,-0.837504915052953,0.837504915052953,1.76263833670637,TRUE,0.75,6558,"CNTN6","Contactin-6","CNTN6","Q9UQ52"
"X6035.2",495,-0.837560569363145,0.837560569363145,1.60835346735865,TRUE,0.75,6559,"ST6GAL1","Beta-galactoside alpha-2,6-sialyltransferase 1","SIAT1","P15907"
"X4330.4",486,-0.837913244200233,0.837913244200233,1.6139103184416,TRUE,0.75,6560,"KLK3","Prostate-specific antigen","PSA","P07288"
"X5957.30",493,-0.838428314094412,0.838428314094412,1.51727856087652,TRUE,0.75,6561,"SST","Somatostatin-28","Somatostatin-28","P61278"
"X8011.96",493,-0.838664003080287,0.838664003080287,1.67071781744709,TRUE,0.75,6562,"ACP7","Iron/zinc purple acid phosphatase-like protein","PAPL","Q6ZNF0"
"X23365.7",495,-0.838755705192968,0.838755705192968,1.7251222319942,TRUE,0.75,6563,"FNDC8","Fibronectin type III domain-containing protein 8","FNDC8","Q8TC99"
"X5093.47",495,-0.839388249555918,0.839388249555918,1.54503561816904,TRUE,0.75,6564,"JAG2","Protein jagged-2","JAG2","Q9Y219"
"X24290.5",493,-0.839474260086722,0.839474260086722,1.74020628325132,TRUE,0.75,6565,"C20orf202","Uncharacterized protein C20orf202","CT202","A1L168"
"X5936.53",493,-0.83987711305824,0.83987711305824,1.53487585076996,TRUE,0.75,6566,"TNF","Tumor necrosis factor","TNF-a","P01375"
"X4859.6",492,-0.839898143428088,0.839898143428088,1.7593623308578,TRUE,0.75,6567,"BMPR1A","Bone morphogenetic protein receptor type-1A","BMPR1A","P36894"
"X15308.108",495,-0.840144176183938,0.840144176183938,1.56943804540381,TRUE,0.75,6568,"VWC2","Brorin","VWC2","Q2TAL6"
"X11592.1",494,-0.840438899589465,0.840438899589465,1.74673660640236,TRUE,0.75,6569,"ELAVL1","ELAV-like protein 1","ELAV1","Q15717"
"X4564.2",492,-0.840520189821865,0.840520189821865,1.66392510369892,TRUE,0.75,6570,"PLXNC1","Plexin-C1","PLXC1","O60486"
"X8671.378",493,-0.840820324040996,0.840820324040996,1.63497785997119,TRUE,0.75,6571,"TRAPPC5","Trafficking protein particle complex subunit 5","TPPC5","Q8IUR0"
"X21761.213",491,-0.840895800747707,0.840895800747707,1.59555958253012,TRUE,0.75,6572,"USP46","Ubiquitin carboxyl-terminal hydrolase 46","UBP46","P62068"
"X21552.9",491,-0.841126378684298,0.841126378684298,1.6484643826082,TRUE,0.75,6573,"ACOX1","Peroxisomal acyl-coenzyme A oxidase 1","ACOX1","Q15067"
"X19144.9",492,-0.841178128161008,0.841178128161008,1.65123975777885,TRUE,0.75,6574,"TCF4","Transcription factor 4","ITF2","P15884"
"X21913.5",492,-0.841211820201548,0.841211820201548,1.64460718607912,TRUE,0.75,6575,"YY2","Transcription factor YY2","TYY2","O15391"
"X22402.12",495,-0.841754774829345,0.841754774829345,1.65548281384112,TRUE,0.75,6576,"H2AC1","Histone H2A type 1-A","H2A1A","Q96QV6"
"X22561.3",490,-0.841970175990756,0.841970175990756,1.7128136222975,TRUE,0.75,6577,"LYPD8","Uncharacterized protein UNQ511/PRO1026","YA003","Q6UX82"
