"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0055070","copper ion homeostasis","7/3128","11/5698",0.636363636363636,1.15920716112532,0.583051943162658,0.394310141688757,0.965304505666702,0.926690481738504,"CUTC/SCO2/CP/PRND/ATOX1/ARF1/SCO1",7
"GO:0060572","morphogenesis of an epithelial bud","7/3128","11/5698",0.636363636363636,1.15920716112532,0.583051943162658,0.394310141688757,0.965304505666702,0.926690481738504,"BMP4/RDH10/BMP7/FGFR2/NOG/SOSTDC1/CTNNB1",7
"GO:0060716","labyrinthine layer blood vessel development","7/3128","11/5698",0.636363636363636,1.15920716112532,0.583051943162658,0.394310141688757,0.965304505666702,0.926690481738504,"TMED2/AKT1/FZD5/PLCD3/MAPK1/HS6ST1/CCN1",7
"GO:0070166","enamel mineralization","7/3128","11/5698",0.636363636363636,1.15920716112532,0.583051943162658,0.394310141688757,0.965304505666702,0.926690481738504,"TGFB1/MMP20/NECTIN1/FAM20C/CFTR/ITGB6/STIM1",7
"GO:0071474","cellular hyperosmotic response","7/3128","11/5698",0.636363636363636,1.15920716112532,0.583051943162658,0.394310141688757,0.965304505666702,0.926690481738504,"ARHGEF2/AKR1B1/EFHD1/RCSD1/XRCC6/WNK3/FBP1",7
"GO:0072672","neutrophil extravasation","7/3128","11/5698",0.636363636363636,1.15920716112532,0.583051943162658,0.394310141688757,0.965304505666702,0.926690481738504,"CD99L2/CD177/PECAM1/IL1R1/PRTN3/XG/JAML",7
"GO:0090103","cochlea morphogenesis","7/3128","11/5698",0.636363636363636,1.15920716112532,0.583051943162658,0.394310141688757,0.965304505666702,0.926690481738504,"DVL2/FRZB/CTHRC1/NECTIN1/FZD2/NEUROG1/PTK7",7
"GO:0097278","complement-dependent cytotoxicity","7/3128","11/5698",0.636363636363636,1.15920716112532,0.583051943162658,0.394310141688757,0.965304505666702,0.926690481738504,"CD59/IL13/IGHG1/C3/CLU/CD55/RAB27A",7
"GO:0097320","plasma membrane tubulation","7/3128","11/5698",0.636363636363636,1.15920716112532,0.583051943162658,0.394310141688757,0.965304505666702,0.926690481738504,"DNM2/CHMP4A/BIN2/EHD2/BIN3/MICALL1/PACSIN2",7
"GO:0099502","calcium-dependent activation of synaptic vesicle fusion","7/3128","11/5698",0.636363636363636,1.15920716112532,0.583051943162658,0.394310141688757,0.965304505666702,0.926690481738504,"SYT4/SYT1/PRRT2/SYT11/DOC2B/SYT9/SYT5",7
"GO:0099550","trans-synaptic signaling, modulating synaptic transmission","7/3128","11/5698",0.636363636363636,1.15920716112532,0.583051943162658,0.394310141688757,0.965304505666702,0.926690481738504,"SYT4/CNRIP1/EFNB3/SLITRK5/NTRK2/CBLN4/NEO1",7
"GO:0140105","interleukin-10-mediated signaling pathway","7/3128","11/5698",0.636363636363636,1.15920716112532,0.583051943162658,0.394310141688757,0.965304505666702,0.926690481738504,"STAT3/IL10/LILRA2/LILRA1/LILRB1/LILRB2/TYK2",7
"GO:1900452","regulation of long-term synaptic depression","7/3128","11/5698",0.636363636363636,1.15920716112532,0.583051943162658,0.394310141688757,0.965304505666702,0.926690481738504,"GRID2/SHANK3/SORCS3/ARC/LILRB2/FMR1/PENK",7
"GO:1901634","positive regulation of synaptic vesicle membrane organization","7/3128","11/5698",0.636363636363636,1.15920716112532,0.583051943162658,0.394310141688757,0.965304505666702,0.926690481738504,"SYT4/SYT1/PRRT2/SYT11/DOC2B/SYT9/SYT5",7
"GO:1902222","erythrose 4-phosphate/phosphoenolpyruvate family amino acid catabolic process","7/3128","11/5698",0.636363636363636,1.15920716112532,0.583051943162658,0.394310141688757,0.965304505666702,0.926690481738504,"QDPR/FAH/GSTZ1/HPD/TAT/HAAO/TDO2",7
"GO:1903727","positive regulation of phospholipid metabolic process","7/3128","11/5698",0.636363636363636,1.15920716112532,0.583051943162658,0.394310141688757,0.965304505666702,0.926690481738504,"CHP1/CAPN2/RAB38/FABP3/APOC2/ADGRF5/NR1H4",7
"GO:1904177","regulation of adipose tissue development","7/3128","11/5698",0.636363636363636,1.15920716112532,0.583051943162658,0.394310141688757,0.965304505666702,0.926690481738504,"NMNAT1/LPL/SPI1/PPARG/GHRL/NR1H4/ACVR2B",7
"GO:2000738","positive regulation of stem cell differentiation","7/3128","11/5698",0.636363636363636,1.15920716112532,0.583051943162658,0.394310141688757,0.965304505666702,0.926690481738504,"TACSTD2/NUDT21/SIRT6/SOX6/FGF2/PTN/TGFB2",7
"GO:0043161","proteasome-mediated ubiquitin-dependent protein catabolic process","116/3128","207/5698",0.560386473429952,1.02080630613934,0.336390990338391,0.396208021553258,0.968874745994628,0.930117905634265,"CUL3/BIRC2/RAD23A/PSMB6/HSPA1A/RNF122/WWP1/CHFR/DNAJB2/SMURF1/JAK2/ANAPC10/PSMA7/RAD23B/CDC34/PSMB5/ARAF/PSMB1/KLHL7/ARRB1/UBQLN4/FBXL5/AXIN2/NPLOC4/PRKN/PSMD4/SPOP/AGAP3/PSMA4/TGFB1/YWHAE/RFFL/NAGLU/MAPK9/AKT1/ATXN3/UBE2G1/UBE2K/UCHL5/PBK/GABARAP/CUL1/UBE2F/PSMB3/PSMB4/PSMD10/CEBPA/HSPA1B/PSMA5/PSMB9/PSMB2/UBE2D3/PARK7/SUMO2/ASB9/GID8/HSPBP1/CAMLG/UBE2W/RPL11/RELN/SIRT6/PSMB10/UBE2H/WNT10B/BAG6/DCAF12/FBXO48/PELI1/NKD2/SKP2/TRIM9/GIPC1/SIRT2/AKIRIN2/DDRGK1/KLHL2/KLHL41/PSMC3/PSMD6/GSK3B/SHARPIN/VCP/KLHL3/TRIM28/ATE1/PML/PSMC5/PRAME/MAPK3/GHR/LRP8/PLK1/CSNK2A1/AGT/FYN/PSMA1/PSMD7/SKP1/UBE2N/TF/YWHAG/NSFL1C/PSMA2/CLU/UCHL1/HSP90AB1/SRC/PAM/ECRG4/CTNNB1/GH1/KEAP1/ARMC5/FAF2/FHIT",116
"GO:0051223","regulation of protein transport","116/3128","207/5698",0.560386473429952,1.02080630613934,0.336390990338391,0.396208021553258,0.968874745994628,0.930117905634265,"STX4/UCN3/ACHE/CHGA/FLNA/BLK/TTN/PLCB1/JAK2/PTPN11/TREM2/SRI/YWHAB/CHP1/PPM1A/APBB3/RBM22/PRKN/TSG101/ARFIP1/HCAR2/VSNL1/INHBB/PSMD9/IL13/TGFB1/YWHAE/ANKRD1/GAS6/SAA1/BMP4/JUP/CDK16/PHPT1/VAMP2/SYT4/PFKM/ENSA/SVIP/CPLX1/ZFAND1/SNX3/PARK7/STX1A/PRKAR1A/AACS/SIRT6/FOXO1/GOLPH3L/NDEL1/PPM1F/GSK3B/APOE/PPARG/GRIPAP1/SNX12/STXBP4/RANGAP1/OXCT1/OSBP/TRIM28/CCL5/IL6/LEP/LRP5/EFNA5/HSP90AA1/ANGPT1/CD36/PTPN1/IL1B/CD33/CSK/TGFB3/BSG/CAMK1/BMP6/ADAM9/EPHA5/TLR2/UFM1/PPIA/TGFB2/ANP32B/APOD/SFN/IL1A/PLA2G1B/MAPK14/CD200/HMGCR/PRKCB/TRH/CARTPT/BAD/HSPA8/TMED10/GHRL/B3GAT3/UBE2J1/ASPH/C1QTNF3/CFTR/RBP4/PGRMC1/TMEM132A/DOC2B/IGF1/PIK3R1/NEO1/NR1H4/ERLEC1/NLGN2/CAMP/UMOD/BRSK2",116
"GO:0097006","regulation of plasma lipoprotein particle levels","30/3128","52/5698",0.576923076923077,1.05092956915208,0.406996952525873,0.396493467870511,0.969035310333194,0.930272047092615,"MSR1/APOA5/TREM2/A1CF/PLA2G2E/APOC1/HMOX1/VLDLR/SCARB1/LPL/LIPG/APOE/EHD1/PLA2G5/KHSRP/CES3/MPO/PLA2G10/CD36/IL19/CSK/AGT/PLA2G7/PCSK9/PLTP/FURIN/APOC2/APOA2/CETP/NR1H4",30
"GO:0006936","muscle contraction","75/3128","133/5698",0.56390977443609,1.02722439090052,0.350462317379862,0.397580759680746,0.97024918402188,0.931437363515292,"PROK2/ENO1/CHGA/FLNA/TTN/DES/SRI/LMOD1/SMTN/TMOD2/TMOD3/PRKG1/DSC2/ATP1B1/LTB4R/CERT1/HTR7/KCNIP1/PGAM2/CNN1/JUP/TNNT3/MAP2K6/HOMER1/SNTA1/CASQ2/MYL6B/MYL6/MYL4/SCN3B/DSG2/SMAD5/ADGRD1/MYL9/TCAP/NEUROG1/RCSD1/KLHL41/SETD3/DTNA/KIT/EHD3/ANKRD2/CTNNA3/FKBP1A/HSP90AA1/SOD1/MAP2K1/GRK2/CAMK2D/BMP10/FGF12/GSN/STC1/TNNI2/GDNF/ALDOA/NPNT/GHRL/HRC/ASPH/ANK2/TPM4/LARGE1/SULF2/SCN2B/OXT/CAV3/KCNE5/PABPN1/SNTB1/JPH4/CSRP3/VEGFB/TMEM38B",75
"GO:0001776","leukocyte homeostasis","35/3128","61/5698",0.573770491803279,1.04518678462119,0.391419321218779,0.398247720784305,0.97024918402188,0.931437363515292,"LAT/CSF1/PPP2R1A/IL20RB/HCAR2/TNFAIP3/TGFB1/AKT1/STAT5B/FADD/BTK/MERTK/STAT5A/CAMLG/TSC22D3/IKBKG/SH2B3/ZC3H8/HMGB1/IL6/AIM2/TNFRSF13B/JAM3/LYN/BCL2/FLT3/CXCL6/TGFB2/TNFSF14/MIF/FAS/CD74/BCL10/ADAM17/KITLG",35
"GO:0032787","monocarboxylic acid metabolic process","153/3128","274/5698",0.558394160583942,1.01717708663916,0.321480671963046,0.398393679800321,0.97024918402188,0.931437363515292,"DLD/STAR/ENO2/STAT3/ENO1/COL6A1/NFE2L1/PKLR/GAD1/APOA5/ADH5/ADH7/BLVRA/FAH/GALK1/CYGB/CRABP2/CBR1/PFKFB3/TIGAR/ECH1/SHMT2/HK2/HK1/PTGR1/ACBD7/GSTP1/FGF19/MTHFS/AKT2/APOC1/LDHA/SORD/CTHRC1/VNN2/PGAM2/AKT1/BTD/AKR1B1/ENO3/DBI/PTGES3/AASDHPPT/BDH2/PFKM/ACADS/ADH1A/ACOT8/ACADSB/ETFA/DHRS9/IVD/PECR/ACAA1/ALDH5A1/PCK1/ASPA/GRHPR/PDHX/MTHFD2/IDH1/COMT/AKR1D1/ACADVL/HAGH/RBP1/ECI1/HSD17B8/PARK7/RDH10/DLAT/AUH/CBR4/TYRP1/AACS/GGT5/ACOX1/SIRT6/LPL/PDP1/PFKFB1/PDHB/SIRT2/LIPG/SCPEP1/THEM4/PHYH/OLAH/MBLAC2/PPARG/SCP2/LPIN1/PLA2G5/CRYL1/ACBD4/KIT/PFKFB4/OSBP/ME1/ACSS2/PDHA2/YAP1/PRKAR2B/LEP/TNFRSF1A/POR/C3/CYP3A4/PLA2G10/CD36/IL1B/ASAH2/INSR/LDHB/PGAM1/AKR1A1/HSD17B10/GPI/TPI1/GDF15/FABP3/PLA2G1B/FGFR4/HPGD/MAPK14/UCHL1/PGK1/MIF/SRC/ASAH1/HAAO/ALDOA/NME1/TP53/ADPGK/APOC2/FBP1/QKI/ABHD12/FAAH2/IGF1/SNCA/CD74/UGT2A1/NR1H4/PHGDH/PGM1/MCEE/IER3/LDHC/ADH1B/ALDH1A3/ALDOC",153
"GO:0042490","mechanoreceptor differentiation","16/3128","27/5698",0.592592592592593,1.07947333522781,0.456628924693909,0.398942091570803,0.97024918402188,0.931437363515292,"CTHRC1/NAGLU/BMP4/SLITRK6/FZD2/NTRK3/SOD1/FGF2/NTRK1/NTF4/NTRK2/JAG1/JAG2/NOTCH1/DLL1/FGFR1",16
"GO:0044331","cell-cell adhesion mediated by cadherin","16/3128","27/5698",0.592592592592593,1.07947333522781,0.456628924693909,0.398942091570803,0.97024918402188,0.931437363515292,"CDH15/TJP1/PLEKHA7/TGFB1/CDH12/PPM1F/VEGFA/SERPINF2/CDH6/BMP6/CDH2/NOTCH1/CDH7/PTPRU/CTNNB1/CDH11",16
"GO:0071364","cellular response to epidermal growth factor stimulus","16/3128","27/5698",0.592592592592593,1.07947333522781,0.456628924693909,0.398942091570803,0.97024918402188,0.931437363515292,"COL1A1/PTPN11/GSTP1/NCL/AKT1/STAT5B/BLOC1S6/PPP1R9B/SYAP1/MARS1/ERBB2/ERBB4/EGFR/CFL1/PDPK1/PLCG1",16
"GO:1990000","amyloid fibril formation","16/3128","27/5698",0.592592592592593,1.07947333522781,0.456628924693909,0.398942091570803,0.97024918402188,0.931437363515292,"TREM2/PRKN/USP8/HSPG2/VBP1/PFDN2/PFDN4/APOE/FKBP1A/CD36/B2M/CLU/GSN/FURIN/SNCA/CAMP",16
"GO:0046649","lymphocyte activation","254/3128","457/5698",0.555798687089716,1.01244914291471,0.306112026927147,0.399039185181486,0.97024918402188,0.931437363515292,"CBFB/STAT3/STAT6/TNFRSF14/LAT/CLEC4G/EBI3/RUNX3/DNAJB9/NHEJ1/SYK/PTK2B/RELB/HAVCR2/VSIR/FOXO3/KLRC3/ITGAL/JAK2/PTPN11/TREM2/IGBP1/PBRM1/ATG5/HMGB3/SPN/EFNB1/IL20RB/SWAP70/NCK2/MAD1L1/TYRO3/IL10/INHBA/TNFAIP3/SFRP1/IL15RA/TNFSF11/PGLYRP1/ULBP1/IL13/FLT3LG/TGFB1/IFNA10/EFNB2/RNF8/BRD2/GAS6/ID2/IFNA21/IFNA4/LOXL3/CD8A/IL6R/AKT1/BMP4/BRAF/TXLNA/BTLA/CD320/MZB1/STAT5B/FADD/LAMP1/SEMA4A/DDOST/YY1/VSIG4/EPHB1/CD46/HSPH1/CASP8/PCK1/JMJD6/CD3E/CAMK4/RAC2/CYRIB/BTK/HPRT1/KAT2A/IRF4/IHH/FGL2/MERTK/FZD5/STAT5A/HHEX/SEMA6D/FZD7/FZD8/DUSP10/SAMSN1/TMIGD2/PRKAR1A/BLOC1S6/PHB2/CYLD/PSMB10/WNT10B/APBB1IP/BAG6/WAS/BMI1/DCAF12/PELI1/CD209/ULBP2/BTN2A2/FZD9/SPI1/UNG/ZC3H8/FCGR2B/AKIRIN2/RABL3/HSH2D/DDRGK1/CTSG/PLA2G5/PYCARD/KIT/UNC13D/SNX27/EFNB3/CCL5/HMGB1/INPP5D/CLNK/IGFBP2/IL6/LEP/DOCK2/FKBP1A/INHA/CD80/ERBB2/IL6ST/IL12RB1/IL2RG/PRKCZ/HSPD1/TNFRSF13B/ULBP3/C3/SOD1/XRCC6/AIF1/MAPK3/YES1/CD22/IL1B/KLRK1/TNFRSF1B/DLL4/LY9/ABL2/CSK/LYN/TBK1/BCL2/TNFSF8/FLT3/NTRK1/B2M/CD84/TNFRSF4/IL5/FGR/FYN/IL12RB2/PRKCQ/ZAP70/PRDX1/CFB/IGHE/IL7/YWHAG/PTPN6/ICAM1/IFNL1/PDPK1/BST1/LCK/GSN/IL1A/LGALS8/CCL19/MMP14/CD274/ICOSLG/CD83/CD55/LILRB1/LILRB2/JAG2/MICB/IL27RA/IMPDH1/TYK2/VAV1/CD86/DLL1/TNFSF14/MIF/TNFRSF21/GRB2/PRKCB/SRC/CD5/MFNG/CD300A/ST3GAL1/FCRL1/BID/IL9/BAD/FCRL5/TP53/TFRC/IFNA14/CEACAM21/LRRC32/CLEC4D/ZP4/CD79A/CRTAM/LGALS1/EPHB2/JAML/GPNMB/PTPRJ/NCR1/IGF1/NOTCH2/CTNNB1/CD74/CD70/BCL10/ARMC5/PIK3R1/ADAM17/RIPK2/SLAMF8/PLXNA1/SIRPA/TWSG1/CD8B/IL21R/KITLG/RAB27A/LST1/VAV3/ARID1A",254
"GO:0032612","interleukin-1 production","40/3128","70/5698",0.571428571428571,1.04092071611253,0.380018834046417,0.399245080060837,0.97024918402188,0.931437363515292,"STAT3/SERPINB1/HAVCR2/JAK2/TREM2/NEK7/NLRP10/IFI16/HK1/GSTP1/IL10/TNFAIP3/GAS6/SAA1/LILRA2/CASP8/HDAC2/FZD5/GBP5/LPL/PYCARD/HMGB1/PML/IL6/AIM2/AZU1/IL16/CD36/CD33/ACP5/CCL19/TMED10/GHRL/S100A13/IGF1/LILRA5/NR1H4/RIPK2/SIRPA/CAMP",40
"GO:0032652","regulation of interleukin-1 production","40/3128","70/5698",0.571428571428571,1.04092071611253,0.380018834046417,0.399245080060837,0.97024918402188,0.931437363515292,"STAT3/SERPINB1/HAVCR2/JAK2/TREM2/NEK7/NLRP10/IFI16/HK1/GSTP1/IL10/TNFAIP3/GAS6/SAA1/LILRA2/CASP8/HDAC2/FZD5/GBP5/LPL/PYCARD/HMGB1/PML/IL6/AIM2/AZU1/IL16/CD36/CD33/ACP5/CCL19/TMED10/GHRL/S100A13/IGF1/LILRA5/NR1H4/RIPK2/SIRPA/CAMP",40
"GO:0031647","regulation of protein stability","101/3128","180/5698",0.561111111111111,1.02212631429383,0.332770180119272,0.399591189382708,0.97024918402188,0.931437363515292,"CUL3/RAD23A/CRYAA/STX12/HSPA1A/FLNA/DSG3/CHFR/UBL4A/AHSA1/GGA3/RUVBL1/CAPN3/A1CF/CHP1/PDRG1/TESC/PRKN/ATP1B1/PARVA/USP8/PAK4/AKT2/PIN1/EPHA4/LAMP1/PTGES3/DDOST/NAPG/SUGT1/AFM/HSPA1B/BAG2/PFDN2/KAT2A/PARK7/EFNA1/PFN1/POLR2E/PDCL3/RPL5/CAMLG/NPM1/RPL11/STK3/PHB2/USP19/USP12/USP30/SIRT6/WNT10B/BAG6/PRKRA/PPP1R10/STK4/GIPC1/RABL3/KDF1/DDRGK1/HYPK/KDM8/PIH1D1/PYCARD/STXBP4/HDAC6/PML/HSP90AA1/HSPD1/FAM107A/MAPK3/MAPK1/PLK1/BCL2/CSNK2A1/PTEN/RPS7/TF/YWHAG/CLU/PPIB/GSN/GRN/CALR/HSP90AB1/SRC/YWHAZ/HSPA8/TP53/ASPH/APOA2/ATP1B2/ANK2/IGF1/SNCA/CD74/PIK3R1/TMEM25/AHSP/USP25/ID1/CCNH",101
"GO:0030308","negative regulation of cell growth","55/3128","97/5698",0.56701030927835,1.03287236006012,0.360225030069987,0.399708749881772,0.97024918402188,0.931437363515292,"HSPA1A/ENO1/SPART/TNR/DNAJB2/SMAD4/CDKN2C/SPP1/DCUN1D3/INHBA/FRZB/SFRP1/TGFB1/EPHA7/SLIT1/NPPB/YY1/RGS4/NAIF1/NDRG3/HSPA1B/SLIT2/SERPINE2/G6PD/SEMA6D/MAG/DCC/PPP1R9B/BTG1/CRLF3/HDAC6/PML/ACVRL1/GDF9/NRP1/BCL2/BMP10/TGFB2/CFL1/BMPR2/RB1/RTN4R/RGMA/RYK/SEMA3G/PTPRS/TP53/NTN1/DRAXIN/FBP1/PTPRJ/CAV3/WFDC1/FSTL4/SEMA4F",55
"GO:0001837","epithelial to mesenchymal transition","50/3128","88/5698",0.568181818181818,1.03500639386189,0.365087699083068,0.39985093385524,0.97024918402188,0.931437363515292,"COL1A1/SMAD4/AXIN2/SFRP1/TGFB1/S100A4/LOXL3/PPP3R1/BMP4/EPHA4/HDAC2/PEF1/HMGA2/EFNA1/NCAM1/BAMBI/DSG2/BMP5/WNT16/ELL3/LRP6/GSK3B/FGF8/TRIM28/IL6/VEGFA/HGF/BMP7/TGFBR3/IL1B/IL17RD/EPHA3/AGT/TGFB3/FGFR2/PTEN/TGFB2/ENG/JAG1/NOTCH1/FGFR1/VASN/OLFM1/NOG/SDHAF2/QKI/IGF1/CTNNB1/HNRNPAB/LDLRAD4",50
"GO:0032943","mononuclear cell proliferation","112/3128","200/5698",0.56,1.02010230179028,0.319262815292153,0.403305951474519,0.97400023471488,0.935038365016183,"TNFRSF14/ACE/CSF1/CLEC4G/EBI3/SYK/HAVCR2/VSIR/JAK2/PTPN11/SPN/EFNB1/IL20RB/NCK2/MAD1L1/IL10/IL13/FLT3LG/TGFB1/BMP4/BTLA/CD320/MZB1/STAT5B/FADD/VSIG4/CD46/CD3E/CNN2/RAC2/BTK/HPRT1/IHH/STAT5A/TMIGD2/PRKAR1A/PSMB10/BMI1/PELI1/CD209/BTN2A2/FCGR2B/PLA2G5/PYCARD/CCL5/HMGB1/INPP5D/IGFBP2/IL6/LEP/DOCK2/CD80/ERBB2/IL6ST/IL12RB1/HSPD1/TNFRSF13B/AIF1/CD22/IL1B/TNFRSF1B/LYN/TBK1/BCL2/TNFSF8/FLT3/TNFRSF4/IL5/FYN/PRKCQ/ZAP70/IGHE/IL7/PTPN6/CRP/BCL2L1/BST1/IL1A/CCL19/CD274/ICOSLG/CD55/LILRB1/LILRB2/IMPDH1/TYK2/VAV1/CD86/TNFSF14/MIF/TNFRSF21/CD300A/BID/IL9/TP53/TFRC/LRRC32/ZP4/CD79A/CRTAM/EPHB2/GPNMB/IGF1/CTNNB1/CD74/CD70/ARMC5/RIPK2/TWSG1/KITLG/LST1/VAV3",112
"GO:0001541","ovarian follicle development","21/3128","36/5698",0.583333333333333,1.06260656436488,0.415696253075358,0.40438395498245,0.97400023471488,0.935038365016183,"BMPR1B/FOXL2/FOXO3/SMAD4/INHBB/INHBA/NPPC/GAS2/CTNNA1/KIT/INHA/VEGFA/SOD1/BCL2/KDR/BCL2L1/MMP14/TNFAIP6/MMP19/PTX3/KITLG",21
"GO:0006953","acute-phase response","21/3128","36/5698",0.583333333333333,1.06260656436488,0.415696253075358,0.40438395498245,0.97400023471488,0.935038365016183,"STAT3/IL22/TNFSF11/REG3G/SAA1/SAA4/IL6R/CEBPA/FN1/APCS/IL6/MBL2/SERPINF2/IL1B/AHSG/SERPINA3/CRP/IL1A/CD163/TNFRSF11A/TFRC",21
"GO:0009311","oligosaccharide metabolic process","21/3128","36/5698",0.583333333333333,1.06260656436488,0.415696253075358,0.40438395498245,0.97400023471488,0.935038365016183,"B3GALT2/B4GALT1/GM2A/HEXB/B3GALT5/ST8SIA1/ST6GAL2/FUT3/FUT5/MANBA/MGAT2/ST3GAL6/ST8SIA4/MAN1B1/ST6GALNAC1/AMY1A/ST8SIA2/ST6GALNAC5/FUT8/LCT/FUT2",21
"GO:0010596","negative regulation of endothelial cell migration","21/3128","36/5698",0.583333333333333,1.06260656436488,0.415696253075358,0.40438395498245,0.97400023471488,0.935038365016183,"ANGPT2/TGFB1/ROBO4/JUP/SYNJ2BP/SLIT2/ADGRB1/MAP2K5/APOE/PPARG/ANGPT4/HMGB1/ACVRL1/FGF2/DLL4/THBS1/BMP10/STC1/NOTCH1/SERPINF1/MMRN2",21
"GO:0031638","zymogen activation","21/3128","36/5698",0.583333333333333,1.06260656436488,0.415696253075358,0.40438395498245,0.97400023471488,0.935038365016183,"ENO1/VSIR/CFD/FCN3/S100A10/SERPINE2/C1S/PLAUR/MBL2/SERPINF2/THBS1/FCN1/CTSZ/MMP14/PGK1/CLEC3B/FURIN/CUZD1/HGFAC/KLK3/MASP1",21
"GO:0046323","D-glucose import","21/3128","36/5698",0.583333333333333,1.06260656436488,0.415696253075358,0.40438395498245,0.97400023471488,0.935038365016183,"SORT1/PTPN11/APPL1/HK2/FGF19/AKT2/AKT1/ITLN1/PEA15/PTH/RHOQ/SIRT6/PID1/OCLN/LEP/PRKCI/INSR/PLA2G1B/MAPK14/IGF1/PIK3R1",21
"GO:0072577","endothelial cell apoptotic process","21/3128","36/5698",0.583333333333333,1.06260656436488,0.415696253075358,0.40438395498245,0.97400023471488,0.935038365016183,"FOXO3/PAK4/IL10/TNFAIP3/IL13/TGFB1/GAS6/CD248/BRAF/ANGPT1/PTPN1/FASLG/PRKCI/THBS1/KDR/ICAM1/PDPK1/PLCG1/BMPR2/NDNF/ID1",21
"GO:0072594","establishment of protein localization to organelle","102/3128","182/5698",0.56043956043956,1.02090301003344,0.316171205063945,0.405858214181944,0.97400023471488,0.935038365016183,"STAT3/GNPTG/NAGPA/FLNA/SORT1/SYK/VPS4A/UBL4A/SMURF1/ELAVL1/GGA3/JAK2/CBL/YWHAB/NMT1/CHP1/NUP98/APPL1/MICALL2/RBM22/PRKN/TSG101/HK2/HK1/HGS/KPNA6/TNFAIP3/TGFB1/RALA/SEC13/GFER/SQSTM1/PIN1/PPP3R1/AKT1/BMP4/JUP/LAMP1/WBP2/FIS1/SNUPN/PCK1/SGTB/CD68/RAC2/NUTF2/UBE2D3/KPNA1/FZD5/RAB8B/UBL5/HAX1/KPNA5/NPM1/CHMP4A/STK3/TSC2/PHB2/SIRT6/SNF8/BAG6/PPP1R10/SAMM50/STK4/AKIRIN2/MVB12B/SNX16/GOLPH3L/HDAC6/TRIM28/ATE1/PML/LEP/PIK3C3/HSP90AA1/HSPD1/ANGPT1/CD36/HTRA2/TBK1/CSNK2A1/MAPK8/UFM1/AIP/UBE2L3/CFL1/CLU/DNAJC19/APOD/MAPK14/NOTCH1/BID/HSPA8/TP53/DNAJC15/BNIP3L/PEX14/HIKESHI/PIK3R1/TIMM21/CSRP3/AIFM1",102
"GO:0042698","ovulation cycle","26/3128","45/5698",0.577777777777778,1.05248650184712,0.38994585924624,0.40727567963814,0.97400023471488,0.935038365016183,"PDGFRA/BMPR1B/FOXO3/TYRO3/INHBA/PGR/STAT5B/SLIT2/CA12/STAT5A/NPPC/NOS3/ROBO2/GAS2/LEP/PTN/GDF9/TGFB3/TGFB2/TNFAIP6/NOTCH1/AFP/MMP19/PTX3/GDF10/SERPINF1",26
"GO:0060761","negative regulation of response to cytokine stimulus","26/3128","45/5698",0.577777777777778,1.05248650184712,0.38994585924624,0.40727567963814,0.97400023471488,0.935038365016183,"SAMHD1/TREM2/STAP1/TAX1BP1/GSTP1/TANK/ISG15/RFFL/GAS6/ANXA4/IL36RN/SLIT2/CYLD/PADI2/SH2B3/MAP2K5/TTLL12/PPARG/CCL5/IL6/IL6ST/ECM1/ROBO1/TNFRSF11B/NR1H4/USP25",26
"GO:1901606","alpha-amino acid catabolic process","31/3128","54/5698",0.574074074074074,1.04573979350194,0.372552513008401,0.408794262459657,0.97400023471488,0.935038365016183,"CBS/GCSH/QDPR/GAD1/ACAD8/FAH/HIBCH/KYAT3/OTC/GSTZ1/ACADSB/HPD/IVD/SDSL/GOT2/ASRGL1/ALDH6A1/GLUL/DDAH1/OAT/AUH/HYKK/SCLY/NOS3/TAT/HNMT/HMGCL/GPT/HSD17B10/HAAO/TDO2",31
"GO:1905954","positive regulation of lipid localization","31/3128","54/5698",0.574074074074074,1.04573979350194,0.372552513008401,0.408794262459657,0.97400023471488,0.935038365016183,"LRP1/MSR1/TREM2/SPP1/TNFSF11/DBI/SCARB1/LPL/LIPG/APOE/PPARG/EHD1/SCP2/C3/PLA2G10/CD36/IL1B/FASLG/BMP6/FABP3/MIF/TNFRSF11A/PLTP/C1QTNF1/ECRG4/GHRL/CETP/OXT/NMB/NFKB1/XRCC4",31
